county,SPRINT,AT_T,SPRINT*AT_T,sum_SPRINT,sum_AT_T,net
125,0.05623547508051235,0.002849103216517823,0.00016022067293429562,16.698257401811162,5.2823666992412,88.20631883468516
351,0.08098713244143965,0.0016380562991585024,0.0001326614824464841,16.7792445342526,5.284004755540359,88.66160791336532
153,0.04411846075207479,0.0029378615772088224,0.00012961393068911596,16.823362995004675,5.2869426171175675,88.94415478152885
087,0.01938339908064908,0.005092587609012059,9.871165797864924e-05,16.842746394085324,5.29203520472658,89.13240686178119
295,0.010936552707894568,0.0069745632238063585,7.62776783117013e-05,16.853682946793217,5.299009767950387,89.30783056099611
137,0.008869570760843923,0.00841022995925374,7.459512973857055e-05,16.86255251755406,5.307419997909641,89.49664844746798
417,0.07891585680625085,0.000887504205118822,7.003815476610244e-05,16.941468374360312,5.30830750211476,89.93052366845679
155,0.008377586214539677,0.006122748852929471,5.129385638539056e-05,16.94984596057485,5.314430250967689,90.07877412212147
377,0.015900487096811303,0.0030250503293332495,4.8099773728768116e-05,16.965746447671663,5.317455301297023,90.21459838863281
045,0.024483205088334334,0.0017744340919418136,4.344383378874373e-05,16.990229652759997,5.319229735388965,90.3749347800483
043,0.009555704976843424,0.00437721130405672,4.182733984287009e-05,16.99978535773684,5.323606946693022,90.50017542273815
141,0.17476518867481036,0.0001710454017856966,2.9892781915036013e-05,17.174550546411652,5.323777992094807,91.4334942231062
271,0.023595737910377723,0.0008027879867779017,1.8942374933611145e-05,17.19814628432203,5.324580780081585,91.5729191585326
105,0.04219966732929309,0.0004293717496527752,1.8119344995943628e-05,17.24034595165132,5.325010151831238,91.80501721362587
305,0.014137562170280279,0.0012239587066708094,1.730379230941441e-05,17.2544835138216,5.326234110537909,91.90141865103061
443,0.003897994717040788,0.003974698690829875,1.5493354498683787e-05,17.25838150853864,5.330208809228739,91.99077714984304
465,0.03573742743586669,0.0003652732477216272,1.305392618471501e-05,17.294118935974506,5.330574082476461,92.18758217937109
261,0.028886082689457353,0.00034364078967907136,9.926436266140078e-06,17.323005018663963,5.33091772326614,92.34751447422401
357,0.013809530278493486,0.0007141524286539483,9.862109586956358e-06,17.336814548942456,5.331631875694794,92.43351307215086
413,0.006563972399564102,-0.0001350908583284821,-8.867326655015809e-07,17.34337852134202,5.331496784836466,92.4661668247368
177,0.10815810938790937,-3.993854315514911e-05,-4.319677319368357e-06,17.45153663072993,5.33145684629331,93.04211444824357
019,0.0798111067963097,-0.0003187992001483786,-2.5443717009620358e-05,17.53134773752624,5.3311380470931615,93.46203494034675
263,0.016442200887921168,-0.0017748027908654138,-2.9181664023852272e-05,17.547789938414162,5.3293632443022965,93.5185467165221
013,0.11230341050461304,-0.00028105829968891327,-3.1563805605692584e-05,17.660093348918775,5.329082186002608,94.11208886886618
495,0.11452475716003684,-0.0007358024939657093,-8.426760193917232e-05,17.77461810607881,5.3283463835086415,94.70932210377225
243,0.022360985605699657,-0.004253585490747724,-9.511436393122277e-05,17.796979091684513,5.324092798017894,94.75276820851255
017,-0.002428522305693459,0.04106105281365276,-9.971768265321288e-05,17.79455056937882,5.365153850831547,95.47050151111948
047,0.0655218760561247,-0.0016397687356735219,-0.00010744072385950879,17.860072445434945,5.3635140820958735,95.79275006834281
183,0.009898171670505163,-0.013943686331166216,-0.0001380170010255595,17.86997061710545,5.349570395764707,95.5966657864525
005,0.18055192767729938,-0.0007791516323850112,-0.00014067732918002828,18.05052254478275,5.348791244132322,96.54847693954706
205,0.045064284919380394,-0.004472425428840868,-0.0002015466538059669,18.095586829702132,5.3443188187034805,96.70858522945996
345,0.0294752392716539,-0.00752598257371901,-0.00022183013711466547,18.125062068973786,5.336792836129762,96.72970140410658
373,0.12228895871913871,-0.0022583941959513076,-0.0002761766746002319,18.247351027692925,5.33453444193381,97.34112253128421
131,0.13864770295240314,-0.0020151664799635816,-0.0002793982035136305,18.38599873064533,5.332519275453847,98.04369262963618
483,0.08194635647526488,-0.0034692666084974733,-0.00028429375820766714,18.467945087120594,5.329050008845349,98.41660292987542
401,-0.0025346033845119464,0.1292620962732091,-0.0003276281467031848,18.465410483736083,5.458312105118558,100.78997356935979
101,0.0821453905494654,-0.004108584163938889,-0.0003375012507521088,18.54755587428555,5.454203520954619,101.16214455463077
235,0.03464412868998553,-0.011162455753038175,-0.0003867135536045239,18.582200002975537,5.44304106520158,101.14367769798477
055,0.14480736558083893,-0.0028217972344448117,-0.0004086170237232501,18.727007368556375,5.4402192679671355,101.87902631778292
191,0.03364611962270629,-0.013156964822893552,-0.00044268081230281516,18.76065348817908,5.4270623031442415,101.81523532804822
115,0.13043260862742395,-0.003860697657220191,-0.0005035608665530137,18.891086096806504,5.423201605487021,102.45016844959457
273,0.08937370031738907,-0.005859751493988374,-0.0005237076739580898,18.980459797123892,5.417341853993033,102.82363926699138
195,0.08303088800300082,-0.006319057827144106,-0.000524676982730088,19.063490685126894,5.411022796165889,103.1529826717177
389,0.08765312187159105,-0.006286401716821072,-0.0005510227358182966,19.151143806998483,5.404736394449068,103.50688392901257
221,0.10924097966724178,-0.005498550666442892,-0.0006006670615521867,19.260384786665725,5.399237843782625,103.99139842598073
123,0.19004009090745294,-0.0032839066142107964,-0.0006240739114962057,19.450424877573177,5.395953937168414,104.95359669773946
385,0.08471708533370989,-0.007734299935006045,-0.000655227347590414,19.535141962906888,5.388219637233409,105.2596355406773
453,0.0855001490293178,-0.0078024848732407,-0.0006671136194610777,19.620642111936206,5.380417152360168,105.56723935938179
091,0.14916235332746683,-0.004577211347608412,-0.0006827476162864566,19.76980446526367,5.3758399410125595,106.27930447037289
187,0.1042076556799564,-0.007119601619859861,-0.0007419169941808162,19.87401212094363,5.368720339392699,106.6980130990471
325,0.11984240708796626,-0.00695917655673528,-0.0008340044699093008,19.993854528031594,5.361761162835964,107.20227270379178
503,0.1090858461220548,-0.007881392396418316,-0.0008597483581832211,20.10294037415365,5.353879770439545,107.62872579553361
471,0.15212191596122532,-0.00582428570573662,-0.000886001500662232,20.255062290114875,5.348055484733808,108.32519697427378
489,0.15942865618820265,-0.00584886024999362,-0.000932475929889078,20.41449094630308,5.342206624483815,109.05842876880517
359,0.10732759954263402,-0.011097469097646057,-0.001191064719248912,20.521818545845715,5.3311091553861685,109.40405473493176
393,0.09706871206185888,-0.01396536250688167,-0.0013555997520199765,20.618887257907573,5.317143792879286,109.63358839946106
361,0.15819245941017135,-0.008666885788468581,-0.001371035978304907,20.777079717317744,5.308476907090818,110.29464787616627
135,0.11958853228644394,-0.011953375383249976,-0.001429486617951774,20.896668249604186,5.296523531707568,110.67969511831497
343,0.25327577720024286,-0.005778981890322277,-0.0014636761296975033,21.14994402680443,5.290744549817246,111.89895108875535
505,0.09898535144428006,-0.014987746349375719,-0.001483567339750681,21.24892937824871,5.27575680346787,112.10418373370395
215,0.13987569182826334,-0.011376168490325023,-0.0015912494379391026,21.388805070076973,5.264380634977545,112.59881121622276
199,0.30619132209137145,-0.00583198226545123,-0.0017857023602719437,21.694996392168346,5.258548652712094,114.08419404863061
085,0.13053272018650358,-0.015393088621827367,-0.0020093017298790437,21.82552911235485,5.243155564090267,114.43464440465743
061,0.21531038327811478,-0.009672592935618396,-0.002082609692261182,22.040839495632966,5.233482971154649,115.35035817034795
467,0.17502449024759265,-0.012567663527027373,-0.0021996489024212282,22.21586398588056,5.220915307627621,115.98714435605699
129,0.08375092211706797,-0.027323960099710137,-0.0022884068542406966,22.29961490799763,5.193591347527911,115.8150870393809
289,0.17848285010255338,-0.014737653063670753,-0.0026304183226265837,22.478097758100184,5.17885369446424,116.4107796190655
339,0.1924306351312633,-0.013900940867317468,-0.0026749668800200347,22.670528393231447,5.164952753596922,117.09220805011796
157,0.17808802593426756,-0.0158447911335704,-0.0028217675743183383,22.848616419165715,5.149107962463352,117.64999273519706
369,0.20103529492538053,-0.014191172601209279,-0.002852926569221087,23.049651714091095,5.134916789862142,118.35804358716108
473,0.10915519382276145,-0.026677380320294986,-0.002911974619545321,23.158806907913856,5.108239409541848,118.30073012497554
113,0.0926717537828659,-0.03144143945403968,-0.0029137333356636513,23.251478661696723,5.076797970087808,118.0430596712419
121,0.18401743893532896,-0.01600126787229561,-0.002944512333577999,23.43549610063205,5.060796702215512,118.60228138086318
315,0.13845715326116223,-0.02222468690692017,-0.0030771668812527918,23.57395325389321,5.038572015308592,118.77906115525926
355,0.1957392142662974,-0.01608645391178215,-0.0031487498490232442,23.76969246815951,5.02248556139681,119.38293722017363
127,0.12628006328963307,-0.025623729816091234,-0.003235766222892459,23.895972531449143,4.996861831580718,119.4048730708995
415,0.1391126988753146,-0.026911537009144365,-0.0037437365442249846,24.03508523032446,4.969950294571574,119.45317892050393
253,0.2714084487526812,-0.014334218853656266,-0.0038904281031522836,24.30649367907714,4.955616075717918,120.45365082037064
441,0.3106942230887233,-0.013522678809517241,-0.004201418186801301,24.617187902165863,4.942093396908401,121.66044178174728
029,0.1389935231602869,-0.030753303422340728,-0.004274509991488446,24.75618142532615,4.911340093486061,121.58602639581922
201,0.10795574017395523,-0.044419149410723835,-0.004795302152532199,24.864137165500107,4.8669209440753365,121.01178992713444
